"Data Source","World Development Indicators",

"Last Updated Date","2019-01-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Post-demographic dividend","PST","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2433.50417194714","2658.47556326727","3057.09989438882","3660.83204370619","3980.06862676648","4404.18106057582","4749.26805133991","5323.37188284112","6364.40381281098","7159.3433561937","7792.0851431561","7813.92000554735","7765.70507301102","7967.40866341823","8335.23933148024","8727.93755698593","10641.4790601962","12279.4396771448","13823.757265559","14250.3980484147","15851.1458040981","16577.5940375279","17646.4948776551","17561.7309952019","18736.7753230083","20689.1138284447","20760.5347413722","20345.478972606","20459.0094826582","21302.921149469","21552.5933941452","21252.1103022286","22020.8152460503","24603.2640426415","27260.0315307817","28547.4474776687","29990.6737408054","32261.8627248439","33408.3800507014","31256.9156466899","32740.1109450741","35111.9101450591","35030.8889561521","35162.410154388","35754.3224110108","33815.2499590852","34217.9092457579","","",
"French Polynesia","PYF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2396.77656545867","2702.55848169204","3087.30938339513","4314.81476191275","7549.76956721302","8479.04860483465","9705.70176124382","10005.4822358036","10956.95320098","6421.3274333916","18159.5870981371","24142.4553504041","21311.3700162152","16102.6861126348","13104.7272912883","12880.7985341465","11397.5019505054","10649.5525239392","10820.2199768541","9761.6479652685","10147.1707052041","10740.786875695","11409.2847209938","10647.8346551836","11100.0483229992","11775.3533067298","11724.5344121641","14819.0780675402","","","","","","","28572.1730962546","30799.25873175","39018.5826552409","44073.4337823419","52349.6674483371","38976.2269170796","43863.24588131","53108.9798275821","57284.8032433707","59202.2839058625","60396.0330828076","50409.7520929093","","","",
"Romania","ROU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1269.8211156052","1160.78640775847","901.716773022489","792.628557895655","829.411984566609","952.454959594845","1192.20758822465","1172.9254989976","1171.62909440832","1428.43541894306","1232.56679958914","1289.15104530164","1421.34914792484","1591.75355431395","2070.77199431578","2660.90130965889","3609.87465289489","4554.55172957029","6539.18293534151","8142.65990906961","6553.43171796904","6613.27830015107","7184.24211877259","6686.30223015904","7480.73214839364","7953.95809064578","7081.89248540659","7427.88583051362","","",
"Russian Federation","RUS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1656.68369541265","1511.81926356963","1334.6055050909","1290.54490007259","1564.12525574744","1715.82760498769","1171.38255035367","954.228436174372","1275.11361761212","1565.34616187919","1784.61922359663","2214.3919109407","3148.81562112284","4038.60431985335","5320.88858382451","7260.65258858536","9164.11302483348","6724.11807510871","8512.15436013813","11408.8696635687","12182.900826184","12618.6523482169","11095.8865450254","7497.32428827927","6922.88035949006","","",
"Rwanda","RWA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","211.539878008192","242.033614290262","226.99915336545","237.748572447789","245.340293334819","254.22893674641","268.869668222766","284.779855251957","301.74832196931","291.601310015463","307.648955463012","230.893858734669","258.909100445164","268.921007390448","89.9324668049177","169.584426499877","173.960561936858","223.517099738341","222.45976767676","196.838851885643","181.131106308021","166.874650249724","161.541521726477","166.749842446437","191.408113129119","236.604571549911","285.493327263458","331.653211533187","398.458762263368","434.75952576853","458.050400719611","499.817279140685","545.643402663306","549.129681321197","559.39806308449","556.218407783722","546.605919597805","","",
"South Asia","SAS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","105.795071427383","111.672343960896","112.710097820487","125.212942854106","147.636432936984","152.927269471122","145.976065979901","163.682129395765","183.037808139623","200.390432964191","236.637001997465","244.246355871592","244.465885638204","253.690481277296","245.556140869358","259.297758761329","267.724948665503","291.604239856995","306.187571084633","299.989848049338","315.198251411019","273.979653058566","284.181461228753","276.153661332677","306.974108790701","333.547299940944","357.573487832669","368.177764490134","367.885164252671","386.92988007056","391.166843391055","394.065363036182","408.184838803762","469.74907203619","538.371949556343","603.936744269885","676.281556579478","842.570027352104","836.810134813818","923.998919708113","1100.85730221038","1210.59692564859","1210.80852581959","1227.45967863628","1330.34131032185","1365.11913724514","1440.07594389482","","",
"Saudi Arabia","SAU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","663.28327482815","833.066499166547","1071.17713922699","1514.38896397891","4271.29395933898","4879.16824000573","6561.29311515944","7040.60967158549","7250.3409554986","6806.97118230669","10473.2596112747","12680.6136403435","11431.5650975181","9311.75120001382","8091.61710690801","7544.66589028595","5935.45302547644","5443.61895398997","5344.93742876269","5397.71781262195","6028.58005003444","6503.63986391301","6668.21117396991","6319.70758827845","6151.06973068982","6389.43039279256","6739.83962483142","7013.34757729708","6257.05421916666","6759.82692903399","7353.32001885316","7130.24397495347","7238.59589064314","7685.84274413835","8731.97332376497","10458.2343845724","11807.5260093466","13004.2550706415","15330.7526996564","13393.5035909862","15481.7665497287","18559.6527045963","19710.8144499663","19508.1813701307","19594.5707704024","17257.3585660056","16720.8956761975","","",
"Sudan","SDN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1333.26440165736","1453.73527367064","973.068012141351","1727.55718471029","2017.59745193706","1886.5860744792","","",
"Senegal","SEN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","220.107289472621","258.21472024298","283.021529949872","304.117281995659","397.445877186383","402.219832702845","403.66030704188","436.25132612253","535.535376721766","560.853431989522","491.055857563917","475.02418118522","415.212123338424","390.422373964284","420.474389005312","582.28920858507","678.050828683759","646.567667581831","616.498169338014","699.66940944824","662.329427391636","692.74563702342","622.427730014944","406.500326966807","493.600117999413","501.191097814736","444.276368262034","467.69846175369","463.862645250631","411.586357764977","423.384372264011","449.099885564069","567.08813393057","649.157225346533","685.763931276095","717.834752756375","845.057379987716","983.752982000772","900.044368155164","885.240596254898","936.845666010025","889.702549806754","901.957387396985","903.696602489648","775.245904974797","803.163138952001","","",
"Singapore","SGP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","995.977692386223","1166.98472871946","1517.49987809354","2066.70003223889","2260.02029315629","2432.79926785233","2473.97366986136","2790.55042391474","3405.00572021686","4050.80428059061","4539.43369203971","4933.92888170572","5523.93008030369","6171.37387749197","5970.51322600969","5662.79097725883","6102.16959635976","7414.52664123603","8787.77056737341","10075.1000519431","12256.8966847013","13824.6822806887","15337.0308411398","18734.8445013857","21982.0426248248","22856.6051870927","23637.7398613363","19011.3415855926","18782.9276105148","20317.9971428854","18034.1532533049","17942.3609381601","18957.8572481516","21349.3387744047","23502.5286212897","27676.8701898895","32800.2716529695","32217.0850359409","31020.4186501962","40103.5679003583","44848.878334862","45248.2261082878","46665.9608693784","47071.1615678968","43618.1111997833","43518.5006347898","","",
"Solomon Islands","SLB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","420.48339175602","452.776138941685","473.290141688283","424.253600933412","582.044457078151","507.654252927341","431.494276970815","506.984170126151","638.978084001265","667.483030716553","595.014789438186","646.137139839076","674.51501850095","646.606431213053","697.269892853029","722.619455915877","719.284188813865","1314.65642909025","1056.581413743","1056.53902943566","949.341544911463","849.267434764645","692.58021324934","633.78876477558","705.85238497126","738.448896686338","769.092726632179","707.031518818534","693.368912307053","590.859004737315","618.238776563239","774.302945944877","1124.94313477368","1339.87322978936","1328.32624209097","1432.87089926787","1421.18821280159","","",
"Sierra Leone","SLE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","262.397837373623","262.550239585583","295.87202136245","222.234078809613","245.424819295366","189.610181672868","86.9141443746848","136.353172463054","203.869584289507","173.619192836266","103.440643903063","134.220493577117","109.570371356741","141.394250380815","154.724467027556","149.331176009897","169.484733622922","152.175390660599","106.021551300699","117.672883422722","108.283161458374","191.265788635551","209.523149078333","210.840025356415","214.020268133281","238.330941749558","272.2936892372","319.159480331674","372.766117053482","362.673705233795","348.934200102847","371.305871773725","488.21959091475","587.369941006105","584.163619145092","490.438008234516","361.88946601926","","",
"El Salvador","SLV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","295.056506470007","306.684115761219","341.24443247189","380.95201822684","420.216644495172","519.949153279598","641.583619005694","661.028374078256","721.784781702862","721.320222890364","678.664004289637","648.688541314881","668.543939851904","691.720233721015","714.208142825929","699.326170146434","724.418356043545","758.821582336419","782.373156444637","839.502127025707","916.296030330864","1026.69458313437","1191.50676048128","1377.2773253103","1601.83469198941","1719.64188980753","1829.31249372821","1956.50192097437","1990.4862173191","2086.02024549342","2169.08691523511","2228.53164752665","2318.13382429874","2410.98276825103","2601.47835126382","2813.90803776804","3027.048317041","3211.1668202747","3042.6339586018","3145.56382768754","3393.40842037669","3371.15217518491","3406.26774846388","3475.84683478813","3571.96011252483","3609.12327882547","","",
"San Marino","SMR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3428.71133156948","4448.81963397961","5423.15258104738","4771.84806470971","4392.99178421921","5205.05181304366","4508.3275979361","5023.92312758818","4923.35101508217","4126.07290054751","4225.47156131578","","",
"Sub-Saharan Africa (excluding high income)","SSA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","192.187316166108","210.294907754565","260.775747536428","320.707853667924","345.348214971696","359.385195308572","377.042152575067","416.448488651438","444.795296641291","562.880406062316","577.848790293912","529.179578463696","471.593365888309","433.458429085428","378.36221809114","407.862982517485","459.941169263075","489.534505810042","484.545584195935","467.134734617717","485.558788606834","470.737974104155","436.583289400326","404.733157451678","458.790898859846","466.470875289934","471.74752185626","441.746353731761","434.013359962059","430.257248412144","392.679044321619","411.415975702646","510.304933747448","611.916145130464","680.450240563009","770.814597050952","843.379179428976","882.746623125116","886.157405571522","1172.43915102556","1244.06361108459","1283.82265788474","1307.24875000665","1390.9137639521","1263.31972605054","1147.74325149001","","",
"South Sudan","SSD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","965.200212540214","841.783267132736","905.919536675703","811.232019913921","563.34822581624","","","",
"Sub-Saharan Africa","SSF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","192.419346846354","210.548894208916","261.091247351782","321.096376723675","345.766858225567","359.821336826701","377.500193883006","416.956014749466","445.338862516176","563.570088065988","578.558355754846","529.83129843119","472.176348329856","433.995753111795","378.83238393471","408.371115379904","460.513236617767","490.145097163802","485.151452228916","467.720306853033","486.11819935475","471.415607672958","437.313848506076","405.479212420401","459.512942329284","467.161815459169","472.539542861689","442.582436811243","434.843207340677","431.03480248746","393.440809534819","412.180887720497","511.090657478895","612.915029913282","681.531633480999","771.992328357917","844.443086371028","883.616910471205","886.948358908126","1173.25370932681","1244.94121111155","1284.74349753928","1308.36362626174","1391.9623507462","1264.34933460338","1148.80460805528","","",
"Small states","SST","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3359.44295425417","3489.21092642883","4053.3870453487","4640.36480349804","5176.29045076203","5964.81760074745","7057.63590673419","8222.74147726253","7049.56086523653","7781.20482995333","9013.94612268376","9413.78421155845","9865.85517943015","10123.3645440557","9184.0560045602","9041.53045306644","","",
"Sao Tome and Principe","STP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","417.363205592765","456.578101279795","545.703994476694","586.561506681442","698.667362284527","765.067509758793","795.278332136284","941.720210564354","871.667955408716","883.232414336373","938.295000742181","786.518952560416","915.13136363366","1033.0971392209","793.841452394435","758.194521206853","","",
"Suriname","SUR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1856.32464173837","2180.08675466097","2241.768124032","2102.38671423684","2065.11510593763","2025.77395483254","2056.9383222709","2199.20876532064","2597.70026774882","1143.78988276755","764.87714273593","870.259994461309","760.811495413821","823.168655847298","1175.19140650743","1380.43582354605","1663.18894046128","1748.0666687164","1778.17281447643","1509.93038799589","1529.73871643825","931.94633028294","1644.70697958738","1952.63317937724","2143.2619967615","2718.15921390854","4171.87537484011","4714.67645509289","5345.27412201319","6044.03517609419","5650.56155611605","4599.93428625207","5360.27710190695","6084.82736620924","6535.77605350614","6405.1999020365","3620.17669236335","","",
"Slovak Republic","SVK","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3751.06550974086","4063.51470642858","3999.38473549154","4320.45066821853","4335.61418377849","4166.32287329436","4442.02917222013","5047.98877626305","6353.34873834393","7990.43060034291","8936.34931572787","10191.5933822845","12678.1827728543","14933.1678003363","13082.0405427097","12941.0969303425","13890.8715249894","13458.7835137579","14261.6442467645","14498.1269351414","12543.6960300525","12869.916239778","","",
"Slovenia","SVN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8920.14161555361","8900.04570866502","8584.70838581721","9127.02387610466","9413.67360251129","8256.26360406551","8507.82442496848","9575.05535864143","12052.6519488426","13887.3745460395","14687.2708831605","15951.8831233789","19181.3561707888","22017.6026599987","19487.9904857842","18452.1736239284","19626.6681811707","17391.0467359712","18063.0919966632","18958.9900336914","15947.0302410762","16640.1165260546","","",
"Sweden","SWE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","4162.08080630427","4508.94869275733","5296.01853598031","6413.08901118292","7050.75210367372","8849.6723317067","9468.42067302127","9859.71810047321","10825.3382808358","12757.0529574904","14680.5443686863","13275.419185676","11593.5103099344","10583.8189616237","11050.463454983","11509.6018315078","15273.8189839101","18595.291264202","20852.6040454932","21696.9184486116","25680.5218047501","26550.4962686723","26897.4524719627","19714.5669979198","21627.7181353963","25361.8124426299","27553.1153088364","25253.921227279","25557.0543251408","25927.6800193353","24768.0244621374","22665.6380086891","24847.5232124921","31821.2649719157","36153.5460268203","36958.3495807227","40332.5857450179","46731.0392484496","48692.542802922","39251.6159943486","44690.3654444155","50872.3230386795","48760.0785057543","51432.9488555127","50489.3480860792","43232.80838575","44237.727846859","","",
"Eswatini","SWZ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1184.87898440038","1210.39571934785","1322.81403814024","1324.27165150554","1294.38256553975","1607.84314888304","1541.36313773214","1614.34696484742","1381.26950972306","1368.49409965668","1450.20105461443","1334.51643891542","1138.28219156428","1713.01906407292","2201.36409476642","2669.24217123596","2575.24448572027","2675.97693906478","2448.10355484223","2557.91993352798","3012.04392461149","3391.49132466664","3331.73263260781","3149.25595050362","2936.20136062722","2659.16211809842","2381.91194264562","","",
"Sint Maarten (Dutch part)","SXM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4669.60800405437","4573.33190398255","5495.21648164829","5863.29724638905","5935.38723237105","5901.93046655304","5748.63961206052","6594.14992694","6929.03188849059","6914.93137755906","6619.07074069517","6602.3520817405","6627.73299592622","7178.22135637117","9336.5214317225","10346.388713468","11376.0758832576","10697.0797862271","9060.84671247449","8530.56499351617","9148.70269128659","10297.0256421759","10950.9657375456","13110.8242307892","12626.1597944701","12345.5799740545","12716.2874580588","","",
"Syrian Arab Republic","SYR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","326.63978200381","382.01312700238","441.918170994451","448.407408857431","677.31993274776","857.54197751987","896.241417420242","862.507382453815","1018.88624030798","984.793689029747","1277.20009087065","1521.72095427014","1567.6262127875","1626.82368504032","1561.13973583128","1433.03215112023","1146.66846096091","888.621076460894","804.147283617864","632.233295886569","720.45814845132","806.179023762427","798.598063618184","802.783942543084","566.743304093394","617.14178762852","703.304807882551","716.279293386204","817.832512631602","770.113617572639","840.709801590935","963.069155022894","938.911466904431","909.984055890596","1107.3234040253","1189.63796512723","1346.57865504612","1636.13081944026","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","206.786088111212","168.794777721279","158.931466431568","157.665750617984","171.124051648859","189.354050634872","190.021790906977","200.62645882049","248.493873658272","233.79885851638","273.776451088745","289.61593100918","282.314459763016","205.470600738776","163.185588522753","193.316158559693","206.041942103775","190.321226576687","209.256246249894","177.710752965521","151.424446852602","179.771276304513","190.576026228529","206.203391833123","224.034419874458","352.279701885975","383.574428892843","465.315310693818","517.673059712419","615.301217304418","675.559231797646","702.383940640182","712.983379376267","739.107343012293","777.641284842298","632.948288889487","535.676778317714","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","108.062148347207","112.574808716033","124.361240898425","151.756713785112","162.668898694348","178.116383680992","175.012040017628","197.813462084944","186.217343565185","199.494074972871","224.475306682788","240.669348287126","256.323147792015","265.372498152297","284.388064331089","297.030972039214","289.90098087697","271.948220336496","309.946422147495","338.109238042256","351.785525915451","384.336285592858","426.579148427135","461.532934860173","565.663472485748","682.793903159083","771.038628590598","790.324025143785","712.449875402437","771.252766729086","832.274015486987","866.61230120635","958.43649246178","1073.41308693416","1216.41609123244","1378.6717694025","1642.20167225795","2052.20260571576","2513.14753705358","2780.61913800747","3261.77103563612","3849.28371730685","4315.91357879878","4685.60722442899","5052.74746873372","5223.58389012648","5230.35861837911","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1346.6565670974","1362.64183396115","1225.04828768184","1398.99546368609","1554.65838771056","1641.81158269978","1668.13824677435","1491.11507513094","1631.98821298449","1642.66548125715","1848.59172348377","2264.49788822314","2954.43029316872","3703.121508392","4472.31653657847","5835.18626735298","7191.11483015934","5665.70879135354","6669.26884881131","8021.03354160313","8310.03819398544","8799.29854656804","8266.22999458271","6501.38097032819","6142.95207280398","","",
"Togo","TGO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","116.848323184285","131.00286726441","149.642798410949","195.657731065952","215.001583944642","218.077131587105","260.423153799536","269.055956784369","283.082685793616","339.351200234998","269.391972170734","210.723018507215","194.006448915594","175.432242841948","190.097091118171","260.434353291821","300.495236007668","325.011759507913","311.620610701614","369.990642480446","351.807207335657","367.022516068587","253.518616778355","185.103141405483","242.489058002992","277.333957451161","278.282529380325","284.320159812215","283.029505235186","221.70399737957","224.190164087786","242.654316533637","256.58492263809","303.668107955705","325.501639049162","342.6912910677","366.233131678143","355.700280672909","348.424541763589","331.319708192058","332.285102892649","299.551017171216","325.886022953677","411.458871592215","372.980157941942","397.06847300954","","",
"Thailand","THA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","176.707749822505","188.692889710113","243.791057927948","304.24470724933","320.849890785546","356.531430108797","404.687323237596","481.893728587227","531.997485556083","607.681035075753","639.727437229027","656.458131578663","708.903261942782","719.840403641956","649.467949285563","701.654127648275","812.813960083406","980.680941833645","1136.33706613542","1302.42169051823","1479.82144226171","1651.49078489947","1899.47513520998","2130.31313919774","2417.09657543436","2546.88217465666","1996.14620151851","1425.0462209253","1609.76505893199","1587.13885344177","1471.60288621646","1654.54942845196","1864.89003482168","2118.38368568988","2278.90899459765","2678.87241345187","3191.22573371275","3453.52175442972","3338.77251863814","4013.95286489266","4378.94802875051","4515.95543397372","4648.10294540897","4514.86510452094","4480.83736104277","4489.8258832217","","",
"Tajikistan","TJK","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","241.128237986224","251.736342764974","337.143201706878","462.263705327823","629.055616115936","602.998853315108","768.417207563909","882.560433689506","1032.92839347668","1126.19425434493","1191.96195258519","971.984565984213","818.223394929943","","",
"Turkmenistan","TKM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","465.079064241631","366.431956950314","222.497927263609","255.101348726278","401.133247831001","581.404910887981","658.040095968608","611.015158689461","895.005492206403","1199.6151370138","2215.8820340576","2957.29923472383","3053.49120070734","3499.42039357031","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","530.38173135192","584.090585318224","637.829966553477","821.88562561249","1033.36064223869","1054.7231282609","1138.92493142008","1228.79630089689","1350.8045846113","1530.52365061656","1759.60559850262","2003.01802314081","1791.62052338776","1505.12290754359","1446.1029543295","1468.90608003741","1484.57365711358","1525.39905997967","1727.58261998814","1936.18128704122","2146.75087848579","2694.98398647437","2510.43545556533","2866.1366403985","3214.28042750986","3330.10904697841","3551.28614902302","3821.67997322508","3773.48848215071","3298.42721036715","3562.91740348489","3427.78094765509","2981.61606743002","2998.00740620061","3410.11234079539","4074.32375973801","4688.29376878726","5557.60158057761","6399.7769435439","6029.06190074963","7440.12411345427","8287.3584802287","8307.57678128382","8461.68555428352","8556.25259202046","7301.74759382722","6981.001355843","","",
"Timor-Leste","TLS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","649.43871520747","","","","","","","","","","","","1836.24260192004","1904.00633461729","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","883.256107215407","904.586460557324","1039.40589661582","1158.4940426986","1185.83759345959","1238.32444432631","1231.6565584559","1221.56676966974","1297.24569165946","1279.43290488653","1390.54051746538","1573.48080381474","1783.70809373302","2037.14739874902","2530.56696042509","3023.97832647371","3010.71000410933","3391.89363947677","3727.48600518749","3929.68050404672","3625.95605857173","3567.03398479613","3260.56761553179","3175.4102879677","","",
"Tonga","TON","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","665.316724072808","657.604087218775","629.137877210869","664.614115868151","624.40784550161","715.843431673343","843.881630578473","1130.29119583466","1089.66726762941","1141.52134605086","1321.37024205362","1356.45188950711","1367.06872956519","1963.16526629766","1968.70268591393","2140.21268969934","2067.54541017462","1857.97092455738","1874.85699984156","1880.71753042922","1673.12780330896","1724.42367422989","1882.17652166244","2120.66850507472","2379.1186198136","2707.6091582581","2763.60026898422","3184.43115601139","2904.23172536937","3336.86638790269","3789.16492998234","4223.02409705473","4015.4291216706","3863.58108597653","3773.04971779779","3435.67164108935","","",
"South Asia (IDA & IBRD)","TSA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","105.795071427383","111.672343960896","112.710097820487","125.212942854106","147.636432936984","152.927269471122","145.976065979901","163.682129395765","183.037808139623","200.390432964191","236.637001997465","244.246355871591","244.465885638204","253.690481277296","245.556140869358","259.297758761329","267.724948665503","291.604239856995","306.187571084633","299.989848049337","315.198251411019","273.979653058566","284.181461228753","276.153661332677","306.974108790701","333.547299940944","357.573487832669","368.177764490134","367.885164252671","386.92988007056","391.166843391055","394.065363036182","408.184838803762","469.74907203619","538.371949556343","603.936744269885","676.281556579478","842.570027352104","836.810134813818","923.998919708113","1100.85730221038","1210.59692564859","1210.80852581959","1227.45967863628","1330.34131032185","1365.11913724514","1440.07594389482","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","192.419346846354","210.548894208916","261.091247351782","321.096376723675","345.766858225567","359.821336826701","377.500193883006","416.956014749465","445.338862516176","563.570088065987","578.558355754845","529.83129843119","472.176348329856","433.995753111795","378.832383934709","408.371115379904","460.513236617767","490.145097163802","485.151452228916","467.720306853032","486.11819935475","471.415607672957","437.313848506075","405.479212420401","459.512942329284","467.161815459169","472.539542861689","442.582436811243","434.843207340677","431.03480248746","393.440809534819","412.180887720497","511.090657478895","612.915029913282","681.531633480999","771.992328357917","844.443086371028","883.616910471205","886.948358908126","1173.25370932681","1244.94121111155","1284.74349753928","1308.36362626174","1391.9623507462","1264.34933460338","1148.80460805528","","",
"Trinidad and Tobago","TTO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","725.462376620293","782.649260356876","920.402732542513","1129.3378459883","1342.84429496459","1868.11617387216","1775.56945381434","2234.64633774819","2733.08388567972","2763.98860923397","3762.98338285717","4506.40557184069","6257.25002540009","5544.22022609743","5225.0352105231","4789.57285420547","3203.22378443135","3001.85483830818","2828.50888897044","2444.01443273516","2835.33260427818","3090.65785333373","3126.49341149241","2721.52958782877","2942.56819105204","3189.35132749939","3256.59147615061","3425.90300109913","3827.62415372728","4113.48550083073","4625.81904391767","5284.63997720576","5361.0868232601","6407.99497312409","7978.00914622827","8725.2941479534","9449.04239961432","11399.5520784632","15064.8492867812","10627.8970938469","12537.9467828398","12274.1401889648","11932.4071459661","13354.0375821431","13169.0890388881","13918.9020589248","12968.9127473538","","",
